id;puncture;temperature;weight;weight_after_hydration;time_under_hydration;phase;radicle;time
475;Yes;34;0,425;1,342;42;Germinated;10,6;19,1
437;Yes;34;0,483;1,484;41;Germinated;9,9;19,54
390;Yes;31;0,481;1,319;41;Germinated;8,7;20,43
465;Yes;34;0,466;1,434;42;Germinated;9,2;20,93
317;Yes;28;0,384;1,536;41;Germinated;6,9;20,93
401;No;31;0,529;1,606;41;Germinated;8,2;21,37
462;Yes;34;0,545;1,478;42;Germinated;8,7;21,65
359;Yes;31;0,393;1,421;41;Germinated;8;21,75
420;Yes;31;0,528;1,48;41;Germinated;7,9;21,95
440;Yes;34;0,482;1,462;41;Germinated;8,2;22,15
318;Yes;28;0,512;1,29;41;Germinated;6,1;22,33
434;Yes;34;0,446;1,281;41;Germinated;7,8;22,72
480;Yes;34;0,459;1,54;42;Germinated;7,3;24,2
290;Yes;28;0,473;1,412;41;Germinated;4,9;24,78
432;Yes;34;0,421;1,428;41;Germinated;6,6;24,79
447;Yes;34;0,315;1,279;41;Germinated;6,6;24,99
368;No;31;0,375;1,372;41;Germinated;6,4;25
431;Yes;34;0,429;1,449;41;Germinated;6,4;25,14
386;Yes;31;0,53;1,606;41;Germinated;6,1;25,64
308;Yes;28;0,393;1,284;41;Germinated;4,5;25,71
382;Yes;31;0,499;1,466;41;Germinated;6;25,85
226;Yes;25;0,388;1,265;41;Germinated;3,5;26,27
384;Yes;31;0,474;1,401;41;Germinated;5,7;26,51
370;Yes;31;0,47;1,27;41;Germinated;5,6;26,73
280;Yes;25;0,473;1,333;41;Germinated;3,2;27,01
299;Yes;28;0,45;1,293;41;Germinated;3,9;27,22
402;Yes;31;0,364;1,271;41;Germinated;5;28,08
354;Yes;31;0,378;1,314;41;Germinated;4,9;28,31
288;Yes;28;0,443;1,266;41;Germinated;3,4;28,52
405;Yes;31;0,484;1,306;41;Germinated;4,8;28,54
236;Yes;25;0,34;1,258;41;Germinated;2,6;28,72
259;Yes;25;0,448;1,305;41;Germinated;2,4;29,38
274;Yes;25;0,34;1,296;41;Germinated;2,4;29,38
417;Yes;31;0,489;1,309;41;Germinated;4,4;29,47
287;Yes;28;0,376;1,19;41;Germinated;3;29,63
265;Yes;25;0,397;1,301;41;Germinated;2,3;29,73
269;No;25;0,357;1,275;41;Germinated;2,1;30,48
449;Yes;34;0,374;1,373;41;Germinated;3,8;30,61
435;No;34;0,373;1,625;41;Germinated;3,3;31,52
341;Yes;28;0,47;1,317;41;Germinated;2,3;31,59
262;Yes;25;0,426;1,244;41;Germinated;1,8;31,75
460;Yes;34;0,404;1,27;42;Germinated;3,3;31,86
313;Yes;28;0,405;1,302;41;Germinated;2,2;32,02
316;Yes;28;0,428;1,497;41;Germinated;2,2;32,06
270;Yes;25;0,447;1,271;41;Germinated;1,7;32,22
335;Yes;28;0,512;1,388;41;Germinated;2;32,59
351;Yes;31;0,45;1,354;41;Germinated;3,1;32,64
367;Yes;31;0,439;1,268;41;Germinated;3,1;32,64
395;Yes;31;0,438;1,238;41;Germinated;2,9;33,14
276;Yes;25;0,398;1,304;41;Germinated;1,5;33,25
412;Yes;31;0,413;1,222;41;Germinated;2,7;33,65
322;Yes;28;0,381;1,283;41;Germinated;1,6;33,86
371;Yes;31;0,409;1,308;41;Germinated;2,6;33,91
362;Yes;31;0,414;1,214;41;Germinated;2,5;34,16
448;No;34;0,402;1,374;41;Germinated;2;34,71
446;Yes;34;0,447;1,283;41;Germinated;1,8;35,17
281;Yes;28;0,431;1,249;41;Germinated;1,1;35,65
321;No;28;0,497;1,224;41;Germinated;1;35,91
429;Yes;34;0,367;1,338;41;Germinated;1,3;36,16
490;Yes;34;0,432;1,21;42;Germinated;1,5;36,5
268;Yes;25;0,452;1,24;41;Germinated;1;36,59
336;Yes;28;0,434;1,183;41;Germinated;0,7;37,05
306;Yes;28;0,412;1,219;41;Germinated;0,7;37,13
297;Yes;28;0,441;1,336;41;Germinated;0,6;37,52
361;Yes;31;0,499;1,253;41;Germinated;1,2;37,61
410;Yes;31;0,447;1,3;41;Germinated;1,1;37,89
415;Yes;31;0,383;1,399;41;Germinated;1,1;37,89
377;Yes;31;0,423;1,225;41;Germinated;1;38,16
333;Yes;28;0,397;1,151;41;Germinated;0,2;38,88
303;Yes;28;0,35;1,224;41;Germinated;0,2;38,96
379;Yes;31;0,417;1,29;41;Germinated;0,7;38,99
266;Yes;25;0,461;1,322;41;Germinated;0,7;39,53
409;Yes;31;0,411;1,36;41;Germinated;0,5;39,55
375;Yes;31;0,403;1,434;41;Germinated;0,4;39,83
272;No;25;0,495;1,554;64;Germinated;11,1;39,93
257;No;25;0,514;1,594;64;Germinated;10,8;40,03
423;Yes;34;0,306;1,442;64;Germinated;16,6;40,08
376;Yes;31;0,353;1,444;41;Germinated;0,3;40,12
413;Yes;31;0,5;1,481;41;Germinated;0,3;40,12
347;Yes;28;0,51;1,278;64;Germinated;11,6;40,38
438;No;34;0,472;1,401;64;Germinated;11,5;40,7
243;Yes;25;0,408;1,249;41;Germinated;0,6;40,8
251;Yes;25;0,43;1,251;41;Germinated;0,5;40,87
302;No;28;0,447;1,334;64;Germinated;9,9;41,15
411;No;31;0,494;1,333;65;Germinated;11,6;41,33
378;No;31;0,548;1,506;65;Germinated;11;41,43
324;Yes;28;0,5;1,52;64;Germinated;9;41,61
419;No;31;0,517;1,357;65;Germinated;10,1;41,78
373;No;31;0,444;1,351;65;Germinated;10;41,95
279;No;25;0,488;1,321;64;Germinated;7,4;42,77
439;No;34;0,456;1,414;64;Germinated;9,4;43,23
350;Yes;28;0,445;1,426;64;Germinated;7,4;43,51
404;Yes;31;0,408;1,42;65;Germinated;8,6;44,44
391;Yes;31;0,342;1,43;65;Germinated;8,5;44,63
197;No;22;0,515;1,407;62;Germinated;3,9;44,73
311;Yes;28;0,381;1,549;64;Germinated;6,6;44,86
352;No;31;0,533;1,589;65;Germinated;8,3;45,01
381;No;31;0,47;1,343;65;Germinated;8,1;45,39
228;No;25;0,428;1,465;64;Germinated;5,3;45,52
195;Yes;22;0,514;1,36;62;Germinated;3,2;45,65
260;Yes;25;0,501;1,331;64;Germinated;4,4;47,05
360;No;31;0,447;1,501;65;Germinated;7,2;47,17
364;Yes;31;0,446;1,563;65;Germinated;7,1;47,37
277;Yes;25;0,342;1,376;64;Germinated;4,2;47,44
293;No;28;0,407;1,326;64;Germinated;5,2;47,68
247;Yes;25;0,332;1,328;64;Germinated;3,8;48,26
339;Yes;28;0,403;1,33;64;Germinated;4,8;48,33
214;Yes;25;0,411;1,246;64;Germinated;3,4;49,18
307;No;28;0,352;1,386;64;Germinated;4,5;49,25
171;Yes;22;0,508;1,399;65;Germinated;2,3;49,92
255;Yes;25;0,357;1,433;64;Germinated;3;50,21
392;Yes;31;0,321;1,453;65;Germinated;5,7;50,34
258;Yes;25;0,32;1,543;64;Germinated;2,9;50,49
327;Yes;28;0,417;1,414;64;Germinated;3,7;51,06
168;Yes;22;0,451;1,371;65;Germinated;1,7;51,31
235;Yes;25;0,373;1,315;64;Germinated;2,5;51,71
152;Yes;22;0,524;1,472;72;Germinated;5,9;52,13
284;Yes;28;0,419;1,274;65;Germinated;3,4;52,17
479;Yes;34;0,431;1,239;65;Germinated;4,4;52,72
282;Yes;28;0,538;1,372;65;Germinated;3,1;52,98
424;Yes;34;0,484;1,436;64;Germinated;3,8;53,21
249;Yes;25;0,452;1,317;64;Germinated;2;53,55
261;Yes;25;0,42;1,242;64;Germinated;1,8;54,42
160;Yes;22;0,496;1,413;72;Germinated;3,3;54,82
325;No;28;0,378;1,4;64;Germinated;2,2;55,38
136;Yes;19;0,447;1,268;70;Germinated;1,9;55,9
458;No;34;0,433;1,204;64;Germinated;2,7;56,16
397;Yes;31;0,371;1,449;65;Germinated;3;56,72
394;No;31;0,303;1,342;65;Germinated;2,6;57,74
241;Yes;25;0,399;1,299;64;Germinated;1;59,26
459;No;34;0,45;1,406;65;Germinated;1;60,29
340;Yes;28;0,376;1,377;64;Germinated;0,7;60,49
201;Yes;22;0,379;1,43;62;Germinated;0,1;62,25
353;Yes;31;0,471;1,36;65;Germinated;0,9;62,27
300;Yes;28;0,405;1,286;65;Germinated;0,2;62,63
151;No;22;0,38;1,31;72;Germinated;0,6;62,99
472;Yes;34;0,417;1,467;90;Germinated;12,2;66,17
242;No;25;0,538;1,392;88;Germinated;7,2;66,75
294;No;28;0,473;1,379;88;Germinated;7,5;67,52
196;Yes;22;0,613;1,514;88;Germinated;6,7;67,55
388;No;31;0,398;1,304;87;Germinated;7,3;69,13
202;No;22;0,481;1,321;88;Germinated;3,9;70,17
456;Yes;34;0,478;1,424;90;Germinated;8,1;70,71
200;Yes;22;0,411;1,478;88;Germinated;3;71,41
374;No;31;0,304;1,648;87;Germinated;6,1;71,64
484;No;34;0,474;1,566;90;Germinated;7,3;72,23
454;Yes;34;0,409;1,363;90;Germinated;7,1;72,39
254;Yes;25;0,437;1,364;88;Germinated;3;73,96
485;Yes;34;0,413;1,458;90;Germinated;6,2;74,21
357;No;31;0,462;1,646;87;Germinated;4,6;75,01
463;No;34;0,422;1,593;90;Germinated;5,6;75,22
398;No;31;0,428;1,621;87;Germinated;4,3;75,71
244;Yes;25;0,381;1,276;88;Germinated;2,4;75,8
383;Yes;31;0,486;1,301;87;Germinated;4,2;75,95
216;No;25;0,478;1,28;88;Germinated;2;77,3
430;No;34;0,513;1,654;90;Germinated;4,4;77,44
444;No;34;0,362;1,441;90;Germinated;3,9;78,59
385;No;31;0,387;1,63;87;Germinated;1,5;82,8
224;Yes;25;0,384;1,573;88;Germinated;0,9;83,88
239;Yes;25;0,386;1,604;88;Germinated;0,7;85,95
421;Yes;34;0,338;1,549;89;Germinated;0,6;86,26
232;Yes;25;0,489;1,501;88;Germinated;0,5;87,28
199;Yes;22;0,412;1,338;88;Germinated;0,1;87,61
344;Yes;28;0,374;1,612;111;Germinated;7,7;89,44
253;Yes;25;0,438;1,92;112;Germinated;8,6;90,03
349;No;28;0,42;1,654;111;Germinated;7,2;90,18
92;Yes;19;0,432;1,267;94;Germinated;0,2;90,6
86;Yes;19;0,454;1,203;94;Germinated;0,1;93,9
487;Yes;34;0,318;1,695;114;Germinated;8,7;93,95
483;Yes;34;0,381;1,587;114;Germinated;8,2;94,72
198;Yes;22;0,46;1,465;111;Germinated;3;94,93
289;No;28;0,432;1,49;111;Germinated;4,9;95,01
407;No;31;0,399;1,576;112;Germinated;5;98,75
85;No;19;0,386;1,392;122;Germinated;3,8;104,1
246;No;25;0,522;1,478;137;Germinated;6,6;116,38
137;Yes;19;0,431;1,274;122;Germinated;0,2;118,1
468;No;34;0,517;1,596;142;Germinated;13,8;118,6
356;No;31;0,353;1,67;136;Germinated;5,1;122,69
403;No;31;0,431;1,365;136;Germinated;4,6;123,84
443;No;34;0,463;1,598;142;Germinated;7,4;124,42
329;No;28;0,454;1,7;136;Germinated;2,7;125,48
159;Yes;22;0,474;1,514;144;Germinated;3,3;126,9
406;No;31;0,497;1,803;136;Germinated;3,2;127,22
464;No;34;0,434;1,553;142;Germinated;5,8;127,41
422;No;34;0,436;1,357;142;Germinated;5,6;127,64
337;No;28;0,413;1,363;136;Germinated;0,1;134,28
355;No;31;0,46;1,925;161;Germinated;9,6;138,56
215;No;25;0,447;1,499;162;Germinated;7,2;140,66
481;No;34;0,464;2,278;162;Germinated;9,2;140,98
245;No;25;0,361;1,282;162;Germinated;5,1;143,5
473;No;34;0,465;1,952;162;Germinated;7,1;144,35
99;Yes;19;0,419;1,266;145;Germinated;0,1;144,9
229;No;25;0,419;1,831;162;Germinated;3,5;146,61
315;No;28;0,412;1,355;161;Germinated;2,6;151,03
310;No;28;0,335;1,293;161;Germinated;0,7;157,46
476;No;34;0,381;1,619;162;Germinated;0,6;158,45
305;No;28;0,415;1,549;186;Germinated;8,3;164,48
298;No;28;0,41;1,306;186;Germinated;5,9;168,24
469;No;34;0,445;1,63;210;Germinated;6;194,28
442;No;34;0,537;1,715;231;Germinated;6,2;215,56
90;Yes;19;0,321;1,8;217;Germinated;0,1;216,9
1;Yes;16;0,301;1;0;Phases 1 and 2;;
1;Yes;16;0,357;1,185;17;Phases 1 and 2;;
1;Yes;16;0,389;1,29;41;Phases 1 and 2;;
1;Yes;16;0,393;1,302;64;Phases 1 and 2;;
1;Yes;16;0,394;1,307;89;Phases 1 and 2;;
1;Yes;16;0,397;1,318;114;Phases 1 and 2;;
1;Yes;16;0,4;1,325;142;Phases 1 and 2;;
1;Yes;16;0,401;1,332;162;Phases 1 and 2;;
1;Yes;16;0,403;1,336;185;Phases 1 and 2;;
1;Yes;16;0,403;1,337;210;Phases 1 and 2;;
2;No;16;0,33;1;0;Phases 1 and 2;;
2;No;16;0,392;1,188;17;Phases 1 and 2;;
2;No;16;0,432;1,307;41;Phases 1 and 2;;
2;No;16;0,441;1,335;64;Phases 1 and 2;;
2;No;16;0,445;1,348;89;Phases 1 and 2;;
2;No;16;0,449;1,358;114;Phases 1 and 2;;
2;No;16;0,453;1,37;142;Phases 1 and 2;;
2;No;16;0,455;1,377;162;Phases 1 and 2;;
2;No;16;0,457;1,383;185;Phases 1 and 2;;
2;No;16;0,458;1,386;210;Phases 1 and 2;;
3;No;16;0,37;1;0;Phases 1 and 2;;
3;No;16;0,443;1,197;17;Phases 1 and 2;;
3;No;16;0,489;1,322;41;Phases 1 and 2;;
3;No;16;0,498;1,344;64;Phases 1 and 2;;
3;No;16;0,502;1,355;89;Phases 1 and 2;;
3;No;16;0,505;1,365;114;Phases 1 and 2;;
3;No;16;0,508;1,373;142;Phases 1 and 2;;
3;No;16;0,509;1,375;162;Phases 1 and 2;;
3;No;16;0,511;1,38;185;Phases 1 and 2;;
3;No;16;0,512;1,382;210;Phases 1 and 2;;
4;Yes;16;0,309;1;0;Phases 1 and 2;;
4;Yes;16;0,368;1,193;17;Phases 1 and 2;;
4;Yes;16;0,403;1,305;41;Phases 1 and 2;;
4;Yes;16;0,407;1,32;64;Phases 1 and 2;;
4;Yes;16;0,411;1,331;90;Phases 1 and 2;;
4;Yes;16;0,414;1,342;114;Phases 1 and 2;;
4;Yes;16;0,414;1,341;142;Phases 1 and 2;;
4;Yes;16;0,415;1,345;162;Phases 1 and 2;;
4;Yes;16;0,418;1,354;185;Phases 1 and 2;;
4;Yes;16;0,419;1,359;210;Phases 1 and 2;;
5;No;16;0,29;1;0;Phases 1 and 2;;
5;No;16;0,341;1,175;17;Phases 1 and 2;;
5;No;16;0,369;1,273;41;Phases 1 and 2;;
5;No;16;0,371;1,279;64;Phases 1 and 2;;
5;No;16;0,372;1,284;90;Phases 1 and 2;;
5;No;16;0,374;1,289;114;Phases 1 and 2;;
5;No;16;0,375;1,293;142;Phases 1 and 2;;
5;No;16;0,375;1,294;162;Phases 1 and 2;;
5;No;16;0,377;1,299;185;Phases 1 and 2;;
5;No;16;0,378;1,303;210;Phases 1 and 2;;
6;No;16;0,339;1;0;Phases 1 and 2;;
6;No;16;0,39;1,152;17;Phases 1 and 2;;
6;No;16;0,409;1,207;41;Phases 1 and 2;;
6;No;16;0,411;1,214;64;Phases 1 and 2;;
6;No;16;0,413;1,219;90;Phases 1 and 2;;
6;No;16;0,413;1,22;114;Phases 1 and 2;;
6;No;16;0,416;1,229;142;Phases 1 and 2;;
6;No;16;0,418;1,235;162;Phases 1 and 2;;
6;No;16;0,418;1,236;185;Phases 1 and 2;;
6;No;16;0,418;1,235;210;Phases 1 and 2;;
7;No;16;0,277;1;0;Phases 1 and 2;;
7;No;16;0,325;1,172;17;Phases 1 and 2;;
7;No;16;0,363;1,309;41;Phases 1 and 2;;
7;No;16;0,371;1,338;64;Phases 1 and 2;;
7;No;16;0,374;1,348;90;Phases 1 and 2;;
7;No;16;0,376;1,354;114;Phases 1 and 2;;
7;No;16;0,378;1,363;142;Phases 1 and 2;;
7;No;16;0,379;1,367;162;Phases 1 and 2;;
7;No;16;0,381;1,374;185;Phases 1 and 2;;
7;No;16;0,382;1,377;210;Phases 1 and 2;;
8;No;16;0,311;1;0;Phases 1 and 2;;
8;No;16;0,363;1,165;17;Phases 1 and 2;;
8;No;16;0,399;1,281;41;Phases 1 and 2;;
8;No;16;0,403;1,295;64;Phases 1 and 2;;
8;No;16;0,405;1,302;90;Phases 1 and 2;;
8;No;16;0,406;1,303;114;Phases 1 and 2;;
8;No;16;0,407;1,309;142;Phases 1 and 2;;
8;No;16;0,408;1,312;162;Phases 1 and 2;;
8;No;16;0,41;1,318;185;Phases 1 and 2;;
8;No;16;0,411;1,319;210;Phases 1 and 2;;
9;No;16;0,291;1;0;Phases 1 and 2;;
9;No;16;0,351;1,206;17;Phases 1 and 2;;
9;No;16;0,391;1,346;41;Phases 1 and 2;;
9;No;16;0,402;1,385;64;Phases 1 and 2;;
9;No;16;0,406;1,395;90;Phases 1 and 2;;
9;No;16;0,408;1,402;114;Phases 1 and 2;;
9;No;16;0,411;1,414;142;Phases 1 and 2;;
9;No;16;0,412;1,418;162;Phases 1 and 2;;
9;No;16;0,414;1,425;185;Phases 1 and 2;;
9;No;16;0,415;1,427;210;Phases 1 and 2;;
10;No;16;0,336;1;0;Phases 1 and 2;;
10;No;16;0,4;1,193;17;Phases 1 and 2;;
10;No;16;0,448;1,335;41;Phases 1 and 2;;
10;No;16;0,459;1,367;64;Phases 1 and 2;;
10;No;16;0,463;1,379;90;Phases 1 and 2;;
10;No;16;0,467;1,391;114;Phases 1 and 2;;
10;No;16;0,47;1,401;142;Phases 1 and 2;;
10;No;16;0,474;1,411;162;Phases 1 and 2;;
10;No;16;0,475;1,416;185;Phases 1 and 2;;
10;No;16;0,477;1,419;210;Phases 1 and 2;;
11;No;16;0,249;1;0;Phases 1 and 2;;
11;No;16;0,3;1,202;17;Phases 1 and 2;;
11;No;16;0,33;1,324;41;Phases 1 and 2;;
11;No;16;0,338;1,355;64;Phases 1 and 2;;
11;No;16;0,342;1,369;90;Phases 1 and 2;;
11;No;16;0,345;1,381;114;Phases 1 and 2;;
11;No;16;0,347;1,392;142;Phases 1 and 2;;
11;No;16;0,349;1,401;162;Phases 1 and 2;;
11;No;16;0,351;1,409;185;Phases 1 and 2;;
11;No;16;0,353;1,414;210;Phases 1 and 2;;
12;No;16;0,308;1;0;Phases 1 and 2;;
12;No;16;0,374;1,215;17;Phases 1 and 2;;
12;No;16;0,413;1,344;41;Phases 1 and 2;;
12;No;16;0,422;1,371;64;Phases 1 and 2;;
12;No;16;0,425;1,382;90;Phases 1 and 2;;
12;No;16;0,429;1,393;114;Phases 1 and 2;;
12;No;16;0,431;1,402;142;Phases 1 and 2;;
12;No;16;0,434;1,41;162;Phases 1 and 2;;
12;No;16;0,436;1,417;185;Phases 1 and 2;;
12;No;16;0,438;1,424;210;Phases 1 and 2;;
13;Yes;16;0,177;1;0;Phases 1 and 2;;
13;Yes;16;0,226;1,279;17;Phases 1 and 2;;
13;Yes;16;0,258;1,46;41;Phases 1 and 2;;
13;Yes;16;0,275;1,559;64;Phases 1 and 2;;
13;Yes;16;0,283;1,605;90;Phases 1 and 2;;
13;Yes;16;0,289;1,638;114;Phases 1 and 2;;
13;Yes;16;0,293;1,661;142;Phases 1 and 2;;
13;Yes;16;0,296;1,674;162;Phases 1 and 2;;
13;Yes;16;0,296;1,677;185;Phases 1 and 2;;
13;Yes;16;0,297;1,68;210;Phases 1 and 2;;
14;Yes;16;0,271;1;0;Phases 1 and 2;;
14;Yes;16;0,327;1,206;17;Phases 1 and 2;;
14;Yes;16;0,355;1,308;41;Phases 1 and 2;;
14;Yes;16;0,361;1,331;64;Phases 1 and 2;;
14;Yes;16;0,365;1,346;90;Phases 1 and 2;;
14;Yes;16;0,368;1,356;114;Phases 1 and 2;;
14;Yes;16;0,372;1,37;142;Phases 1 and 2;;
14;Yes;16;0,374;1,378;162;Phases 1 and 2;;
14;Yes;16;0,374;1,381;185;Phases 1 and 2;;
14;Yes;16;0,376;1,386;210;Phases 1 and 2;;
15;No;16;0,328;1;0;Phases 1 and 2;;
15;No;16;0,388;1,184;17;Phases 1 and 2;;
15;No;16;0,395;1,204;41;Phases 1 and 2;;
15;No;16;0,397;1,21;64;Phases 1 and 2;;
15;No;16;0,397;1,212;90;Phases 1 and 2;;
15;No;16;0,399;1,216;114;Phases 1 and 2;;
15;No;16;0,4;1,219;142;Phases 1 and 2;;
15;No;16;0,402;1,225;162;Phases 1 and 2;;
15;No;16;0,403;1,228;185;Phases 1 and 2;;
15;No;16;0,404;1,231;210;Phases 1 and 2;;
16;Yes;16;0,321;1;0;Phases 1 and 2;;
16;Yes;16;0,373;1,161;17;Phases 1 and 2;;
16;Yes;16;0,398;1,24;41;Phases 1 and 2;;
16;Yes;16;0,402;1,254;64;Phases 1 and 2;;
16;Yes;16;0,404;1,261;90;Phases 1 and 2;;
16;Yes;16;0,407;1,269;114;Phases 1 and 2;;
16;Yes;16;0,409;1,274;142;Phases 1 and 2;;
16;Yes;16;0,412;1,284;162;Phases 1 and 2;;
16;Yes;16;0,417;1,299;185;Phases 1 and 2;;
16;Yes;16;0,42;1,308;210;Phases 1 and 2;;
17;No;16;0,26;1;0;Phases 1 and 2;;
17;No;16;0,317;1,219;17;Phases 1 and 2;;
17;No;16;0,355;1,361;41;Phases 1 and 2;;
17;No;16;0,363;1,394;64;Phases 1 and 2;;
17;No;16;0,367;1,408;90;Phases 1 and 2;;
17;No;16;0,37;1,422;114;Phases 1 and 2;;
17;No;16;0,372;1,429;142;Phases 1 and 2;;
17;No;16;0,375;1,439;162;Phases 1 and 2;;
17;No;16;0,376;1,444;185;Phases 1 and 2;;
17;No;16;0,377;1,447;210;Phases 1 and 2;;
18;No;16;0,2;1;0;Phases 1 and 2;;
18;No;16;0,25;1,248;17;Phases 1 and 2;;
18;No;16;0,281;1,406;41;Phases 1 and 2;;
18;No;16;0,299;1,496;64;Phases 1 and 2;;
18;No;16;0,305;1,525;90;Phases 1 and 2;;
18;No;16;0,309;1,545;114;Phases 1 and 2;;
18;No;16;0,313;1,566;142;Phases 1 and 2;;
18;No;16;0,317;1,583;162;Phases 1 and 2;;
18;No;16;0,319;1,596;185;Phases 1 and 2;;
18;No;16;0,321;1,604;210;Phases 1 and 2;;
19;No;16;0,32;1;0;Phases 1 and 2;;
19;No;16;0,377;1,179;17;Phases 1 and 2;;
19;No;16;0,412;1,289;41;Phases 1 and 2;;
19;No;16;0,423;1,324;64;Phases 1 and 2;;
19;No;16;0,427;1,336;90;Phases 1 and 2;;
19;No;16;0,431;1,347;114;Phases 1 and 2;;
19;No;16;0,434;1,356;142;Phases 1 and 2;;
19;No;16;0,435;1,361;162;Phases 1 and 2;;
19;No;16;0,437;1,368;185;Phases 1 and 2;;
19;No;16;0,438;1,371;210;Phases 1 and 2;;
20;Yes;16;0,359;1;0;Phases 1 and 2;;
20;Yes;16;0,417;1,161;17;Phases 1 and 2;;
20;Yes;16;0,446;1,244;41;Phases 1 and 2;;
20;Yes;16;0,451;1,256;64;Phases 1 and 2;;
20;Yes;16;0,452;1,26;90;Phases 1 and 2;;
20;Yes;16;0,454;1,266;114;Phases 1 and 2;;
20;Yes;16;0,456;1,272;142;Phases 1 and 2;;
20;Yes;16;0,457;1,275;162;Phases 1 and 2;;
20;Yes;16;0,458;1,278;185;Phases 1 and 2;;
20;Yes;16;0,46;1,283;210;Phases 1 and 2;;
21;No;16;0,292;1;0;Phases 1 and 2;;
21;No;16;0,363;1,243;17;Phases 1 and 2;;
21;No;16;0,409;1,401;41;Phases 1 and 2;;
21;No;16;0,42;1,439;64;Phases 1 and 2;;
21;No;16;0,425;1,455;90;Phases 1 and 2;;
21;No;16;0,428;1,466;114;Phases 1 and 2;;
21;No;16;0,432;1,478;142;Phases 1 and 2;;
21;No;16;0,434;1,485;162;Phases 1 and 2;;
21;No;16;0,434;1,487;185;Phases 1 and 2;;
21;No;16;0,436;1,494;210;Phases 1 and 2;;
22;Yes;16;0,24;1;0;Phases 1 and 2;;
22;Yes;16;0,3;1,251;17;Phases 1 and 2;;
22;Yes;16;0,335;1,395;41;Phases 1 and 2;;
22;Yes;16;0,34;1,417;64;Phases 1 and 2;;
22;Yes;16;0,345;1,436;90;Phases 1 and 2;;
22;Yes;16;0,35;1,457;114;Phases 1 and 2;;
22;Yes;16;0,352;1,469;142;Phases 1 and 2;;
22;Yes;16;0,354;1,474;162;Phases 1 and 2;;
22;Yes;16;0,355;1,481;185;Phases 1 and 2;;
22;Yes;16;0,356;1,485;210;Phases 1 and 2;;
23;No;16;0,348;1;0;Phases 1 and 2;;
23;No;16;0,419;1,202;17;Phases 1 and 2;;
23;No;16;0,452;1,299;41;Phases 1 and 2;;
23;No;16;0,456;1,309;64;Phases 1 and 2;;
23;No;16;0,457;1,313;90;Phases 1 and 2;;
23;No;16;0,46;1,32;114;Phases 1 and 2;;
23;No;16;0,461;1,325;142;Phases 1 and 2;;
23;No;16;0,461;1,323;162;Phases 1 and 2;;
23;No;16;0,464;1,332;185;Phases 1 and 2;;
23;No;16;0,463;1,33;210;Phases 1 and 2;;
24;No;16;0,392;1;0;Phases 1 and 2;;
24;No;16;0,45;1,149;17;Phases 1 and 2;;
24;No;16;0,469;1,197;41;Phases 1 and 2;;
24;No;16;0,47;1,2;64;Phases 1 and 2;;
24;No;16;0,472;1,205;90;Phases 1 and 2;;
24;No;16;0,477;1,216;114;Phases 1 and 2;;
24;No;16;0,481;1,227;142;Phases 1 and 2;;
24;No;16;0,481;1,228;162;Phases 1 and 2;;
24;No;16;0,485;1,239;185;Phases 1 and 2;;
24;No;16;0,482;1,23;210;Phases 1 and 2;;
25;Yes;16;0,285;1;0;Phases 1 and 2;;
25;Yes;16;0,329;1,152;17;Phases 1 and 2;;
25;Yes;16;0,351;1,229;41;Phases 1 and 2;;
25;Yes;16;0,355;1,244;64;Phases 1 and 2;;
25;Yes;16;0,361;1,265;90;Phases 1 and 2;;
25;Yes;16;0,367;1,287;114;Phases 1 and 2;;
25;Yes;16;0,371;1,3;142;Phases 1 and 2;;
25;Yes;16;0,374;1,311;162;Phases 1 and 2;;
25;Yes;16;0,377;1,32;185;Phases 1 and 2;;
25;Yes;16;0,38;1,333;210;Phases 1 and 2;;
26;Yes;16;0,181;1;0;Aborted seed;;
26;Yes;16;0,23;1,274;17;Aborted seed;;
26;Yes;16;0,277;1,53;41;Aborted seed;;
26;Yes;16;0,309;1,711;64;Aborted seed;;
26;Yes;16;0,336;1,857;90;Aborted seed;;
26;Yes;16;0,349;1,931;114;Aborted seed;;
26;Yes;16;0,357;1,975;142;Aborted seed;;
26;Yes;16;0,361;1,994;162;Aborted seed;;
26;Yes;16;0,364;2,012;185;Aborted seed;;
26;Yes;16;0,365;2,02;210;Aborted seed;;
27;No;16;0,248;1;0;Phases 1 and 2;;
27;No;16;0,296;1,192;17;Phases 1 and 2;;
27;No;16;0,338;1,362;41;Phases 1 and 2;;
27;No;16;0,356;1,435;64;Phases 1 and 2;;
27;No;16;0,362;1,458;90;Phases 1 and 2;;
27;No;16;0,366;1,472;114;Phases 1 and 2;;
27;No;16;0,369;1,485;142;Phases 1 and 2;;
27;No;16;0,371;1,493;162;Phases 1 and 2;;
27;No;16;0,373;1,502;185;Phases 1 and 2;;
27;No;16;0,374;1,505;210;Phases 1 and 2;;
28;Yes;16;0,343;1;0;Phases 1 and 2;;
28;Yes;16;0,391;1,14;17;Phases 1 and 2;;
28;Yes;16;0,431;1,256;41;Phases 1 and 2;;
28;Yes;16;0,438;1,278;64;Phases 1 and 2;;
28;Yes;16;0,441;1,287;90;Phases 1 and 2;;
28;Yes;16;0,444;1,297;114;Phases 1 and 2;;
28;Yes;16;0,446;1,301;143;Phases 1 and 2;;
28;Yes;16;0,447;1,303;162;Phases 1 and 2;;
